SaleID,price
127,15370.663586486811
128,1563.3478177801007
129,6041.365847172036
130,3926.599526950823
131,2919.097026094726
132,1304.007943303469
133,2743.6937848038515
134,1333.2967760094011
135,2778.724710277321
136,3930.5733944112067
137,627.4332099498574
138,10238.695705789893
139,6572.354283729268
140,2746.774285668137
141,1509.8567438819402
142,6788.909683350675
143,7388.883349185387
144,1333.4769863079337
145,6421.872466590882
146,2628.1465404491814
147,4333.772495555517
148,2636.9276840138536
149,203.65918920170873
150,10940.51936745757
151,5344.815108674524
152,631.8803087090178
153,497.40335730525715
154,7157.960271020818
155,2939.795458555215
156,16562.43209561969
157,8332.353357374966
158,9997.966238521312
159,1603.6227735920734
160,6557.021194450528
161,7249.479250080149
162,6613.446993907096
163,827.5796444397054
164,16488.533199291363
165,14077.523939595381
166,25200.50910628379
167,3834.296792446145
168,38123.5519210965
169,724.5177769092953
170,2542.8955792897323
171,8864.74535041563
172,1964.2480299213967
173,34157.63855156147
174,648.1731497868229
175,2489.0128424767577
176,8065.133429122803
177,5925.92511007783
178,5300.881899134663
179,3460.296295491059
180,891.7343050344657
181,17997.162534388604
182,4220.467566942179
183,1516.7814829729805
184,2284.9256046378523
185,3582.2897796490433
186,3755.1642951102685
187,6118.375168388525
188,14516.384951516877
189,11338.6866257501
190,3638.193081715686
191,2890.6629519580815
192,988.9718348715812
193,4221.7299398461555
194,7586.36130564685
195,2342.854562481065
196,798.3873242395529
197,22609.1101528936
198,1067.4131838743951
199,4458.414844946298
200,579.024843432042
201,8105.596390923245
202,2126.5434609254544
203,1603.8673606297702
204,8081.073982361264
205,5376.357662206325
206,862.6058112656351
207,3622.0239017016706
208,5801.101854767343
209,1147.4361341894107
210,13287.301780918848
211,5529.081082319515
212,7281.222682057611
213,8659.309850586389
214,20105.391602790503
215,7269.049393807674
216,3212.4075837602913
217,1226.6083959083826
218,10417.530962227278
219,1240.8918202572472
220,2347.7718914673155
221,7550.167205327232
222,2217.7503702363865
223,634.4370245638231
224,13118.236580099867
225,3469.575123550049
226,1193.4681595530105
227,8838.146678559906
228,209.69608814271405
229,6692.321160387587
230,7694.014579996548
231,4953.361592194292
232,1079.2777027476795
233,7426.799744897243
234,403.049124012237
235,7967.601029738575
236,9902.212487692083
237,4615.699587790728
238,7294.704610176815
239,8532.714819927625
240,25424.95254136492
241,10633.804259002238
242,3974.3325704347676
243,2973.892697641201
244,6468.629687613084
245,4064.244114081375
246,3781.4599774939525
247,1032.1559956899214
248,288.45879139508116
249,10714.48710854526
250,28101.250231861515
251,10411.7276043166
252,741.2065723327247
253,8354.368228204285
254,10526.442765051666
255,7840.999214797519
256,2556.6512829532967
257,9304.15803756017
258,3346.586207639583
259,8113.39504295755
260,1483.2756788122692
261,4133.688388409073
262,2605.561264636561
263,9480.944623871557
264,6429.409995443495
265,5771.687911211112
266,1031.5838809716242
267,14823.141076382322
268,6846.387708638191
269,3750.4600092013316
270,10204.53717762493
271,2606.995874432047
272,3035.559598442948
273,17358.785376204443
274,483.459055156052
275,13821.873259482192
276,2109.8923829135942
277,3046.764767873661
278,1654.4672355683936
279,8004.645240927131
280,2144.127177160497
281,792.6761520935515
282,12914.435369983776
283,6446.890711320307
284,392.16785530665743
285,5249.125891073727
286,3191.4978956399596
287,12231.469772333463
288,12310.107809642035
289,3239.621180757659
290,6639.306805668655
291,11538.823865995902
292,2066.006038526887
293,9717.182918567396
294,6119.8586210024705
295,1566.8896881813039
296,2996.6798224850218
297,6741.724324677021
298,1380.711071690278
299,4683.616091515318
300,5017.918722507818
301,5421.426401490017
302,1514.3330654071924
303,6439.590551367584
304,3260.108600519286
305,4259.533876002499
306,1634.0671773155118
307,15263.196979108627
308,1351.0119568412517
309,1193.7733417913125
310,1092.4563142859079
311,1444.2583386813424
312,10994.864095180885
313,1744.4266753128506
314,4390.410871634034
315,663.8628113275997
316,39821.89966287948
317,2259.582864714632
318,407.68116698936063
319,10286.534566858023
320,3284.282457433325
321,26910.02370192037
322,14901.939536039696
323,1297.6448729528709
324,25148.68862698097
325,5947.043870657847
326,2162.862346097635
327,21448.457260112093
328,715.1679273027597
329,7951.383904862787
330,1882.4278343250637
331,1524.3159184941594
332,11597.241212304201
333,1223.1984118064368
334,560.3978896942879
335,1673.343095237139
336,1405.7394178466834
337,670.1198829751743
338,1988.6122771168773
339,13964.368805687567
340,28915.91033612632
341,1798.1559360069934
342,6232.786455428905
343,1417.0184407630582
344,5547.9248021962685
345,6286.3439236253325
346,1207.3179171847287
347,11946.925986403825
348,10139.237414647696
349,721.493981267396
350,10023.265837534698
351,2284.4596718698176
352,732.2037135139069
353,1813.8030081345248
354,3308.151368921254
355,574.7009063188997
356,3932.6855619539365
357,2112.3833092215955
358,3003.3273761293426
359,9985.631057659422
360,16424.725399504812
361,1852.6390241479623
362,1999.8548726520773
363,1447.4512827631656
364,7729.474503363092
365,8619.75716916852
366,986.6889178743997
367,5603.722930072113
368,6278.049824920265
369,5615.673778079965
370,1000.7738101204837
371,10418.682961252385
372,1174.5158107628113
373,1233.2013310856414
374,826.012526592865
375,1093.25582747077
376,2582.572127816046
377,1833.8864468589352
378,1408.5244668576515
379,2030.8780017305871
380,788.8767165022017
381,3906.7591374380404
382,30554.548153833573
383,1985.6172099845683
384,2511.824153135126
385,782.1519324548974
386,1161.5448393369186
387,4001.2542244272263
388,7405.745050633119
389,5674.887710411988
390,364.24953321495053
391,2879.389454851805
392,1083.9566705754914
393,2955.501154495836
394,4167.126748798286
395,100.66530526526911
396,3014.737659441082
397,1000.8845248393949
398,2134.473950982222
399,851.5028215347779
400,2136.7182055716826
401,4557.737227348862
402,1466.6167297225525
403,3762.3072214973945
404,651.6227232186892
405,690.9706681055206
406,2322.33384631459
407,1457.9325014556798
408,6812.748249873545
409,10295.377470162392
410,7203.038166420916
411,1484.1763259257139
412,21642.315359480865
413,10997.717679629448
414,4624.182069014949
415,9165.475853969918
416,8049.857324837455
417,1673.854795305093
418,1106.7201858388187
419,16136.655193302682
420,19180.64616602455
421,1265.7029719169027
422,1513.041491319009
423,1101.6522980478192
424,50977.832940592285
425,9194.850184738538
426,3808.7120406482873
427,17972.15975880529
428,1292.021912316215
429,4020.5341982839864
430,2688.706044536095
431,2779.940392034025
432,3899.9528608954497
433,16208.65696786714
434,650.28948567522
435,4986.929494736338
436,9820.8833321027
437,823.1494555300866
438,198.15198398496415
439,1056.3533800914981
440,1269.883002489934
441,1318.1422405327694
442,1376.0719225988594
443,5659.724424630176
444,1275.9052952998438
445,2894.8001022742924
446,3725.883530186383
447,6575.726982801194
448,13848.029833571762
449,1182.6329952979713
450,2723.34427029145
451,1000.8870486015205
452,3108.4595945888914
453,3288.1318880608687
454,902.4263719708898
455,8311.798424977438
456,1197.5160188266295
457,1328.7182088222614
458,735.7620711903055
459,4021.8600542327486
460,3001.083219210799
461,3670.601326412159
462,6283.69250984988
463,8295.492065697836
464,936.6763458319203
465,9678.151027701955
466,2315.05324655208
467,2878.3438208393727
468,2176.3222963881776
469,199.96370180387586
470,9584.563101060417
471,418.1065730999267
472,8284.015585367371
473,49212.548469416724
474,1508.7478099839682
475,3762.650741971758
476,11603.68331017583
477,5048.251451922095
478,4891.487981204944
479,1148.2649271673079
480,6544.02467849336
481,1682.2041017035378
482,1511.9748046610002
483,2518.394009274019
484,2374.529147119598
485,4686.804657252109
486,5297.121130896534
487,9101.216324438385
488,969.9993638803857
489,5969.135541941702
490,8647.52139882939
491,8124.312846329708
492,17528.103132615124
493,98.70667554886835
494,2288.8388693207557
495,5666.76573152662
496,375.17692115678307
497,534.5452193527251
498,17302.560165789062
499,797.7330038709025
500,5969.422359234168
501,4002.898072724456
502,1801.7137987655508
503,396.2675022070136
504,2586.673031418943
505,5949.808429332345
506,141.6928418089092
507,3326.193203793804
508,2065.4058271972954
509,1274.3102200635815
510,8780.41056712703
511,10032.177827557032
512,25135.522832677787
513,14841.708238268135
514,11909.584778495722
515,675.3325537282092
516,21984.8745006056
517,8732.258718121686
518,2415.9905283580183
519,13719.501468712908
520,1329.9711695767242
521,24895.3872182853
522,149.19891827491978
523,4243.522603716627
524,8497.241064554548
525,495.8255927931593
526,394.28556763138465
527,4543.841927528481
528,3647.5316924617455
529,628.2029829035248
530,6160.515360356638
531,14472.799019435733
532,1068.2098344722688
533,20191.949266738375
534,1230.4083783932642
535,289.3748030736625
536,987.5872138082816
537,975.9685968892644
538,3350.610409328602
539,6772.059849376633
540,2613.9834480482723
541,2674.384708527195
542,2291.1422254979384
543,3893.732369451698
544,513.8877160972768
545,3642.9093985096833
546,6019.32762272012
547,4409.795683560953
548,4301.078442176327
549,13307.1275591196
550,13250.706293727326
551,432.9366688401788
552,12051.858463092618
553,257.4025167841162
554,12328.351663690944
555,2222.602062790558
556,4144.749667399235
557,12621.44014238548
558,6584.504523237215
559,1322.7434736412554
560,2700.7684400557987
561,4067.2216144403574
562,19866.388066292846
563,6228.835639348308
564,10646.201713801707
565,27725.230510638943
566,7695.712483955897
567,1912.5418688854325
568,9387.002838385142
569,161.88089389106926
570,1938.9579970266732
571,3575.7665097659897
572,10954.081512694323
573,16326.93512754033
574,991.6627851354291
575,1433.20554340911
576,986.5836699038429
577,805.9173222868375
578,21264.08946321543
579,189.23791441503752
580,5244.142243737056
581,1454.2903963184897
582,6438.311321771673
583,1002.5171069734627
584,17238.7288773771
585,7199.035891589089
586,4555.631811103807
587,1313.7242309694088
588,3912.101078127296
589,2557.4000664568457
590,246.3523321653704
591,10004.688838306822
592,4105.558484718223
593,9869.019122780184
594,9400.297781418014
595,497.3135903192914
596,4264.558713211056
597,21245.39543501343
598,11078.461034673966
599,3861.2182067373196
600,6949.664653235618
601,8894.275085340067
602,10101.536076838822
603,23678.49138340488
604,10140.40843629371
605,1411.2612909066238
606,4636.326565514759
607,6831.8244738761705
608,9287.87644203825
609,469.4510224453316
610,7830.3548522685915
611,12366.467423907152
612,10033.472257892568
613,1076.6279048887416
614,601.7345352197997
615,810.9866243781083
616,2716.897474103052
617,1809.5389628361252
618,3703.2404261600886
619,259.2501803255546
620,2472.0316912969342
621,10546.8379582908
622,4881.65343052898
623,17910.323290385244
624,754.9521351089779
625,743.1067627644945
626,2578.7473491150154
627,6137.556308155632
628,5287.743895150232
629,7949.950660430727
630,1825.689337836138
631,13560.954629245192
632,1642.1343594588852
633,5086.661211952814
634,2200.8899780397624
635,4492.1326777646655
636,15203.165094825097
637,18153.73287629611
638,1456.8663922275864
639,1877.189293365839
640,1158.166469111184
641,2801.226824287065
642,960.0681850692969
643,6861.684258288522
644,22042.393078150344
645,2442.995969168596
646,6762.653255596878
647,9509.384249632358
648,103.35856314230416
649,6174.661657487699
650,4806.034340792316
651,4914.304057924163
652,497.33445689282775
653,6008.351860876811
654,2728.473323984042
655,14508.039192521184
656,1463.378572281294
657,4317.687682945178
658,7609.732995431152
659,2698.8771675218823
660,6617.448583139062
661,9083.37068860605
662,1935.7162637901083
663,1374.9295395712345
664,1892.9054766598522
665,5980.944237858142
666,1920.1865377229879
667,11383.954287080298
668,19302.23186619052
669,1603.6284106938822
670,8214.67024666954
671,1200.1125258255843
672,915.0698567075908
673,14254.28308137541
674,5338.342899427667
675,6021.538006316566
676,5581.339288409409
677,8920.72759450671
678,2229.1452763979714
679,1856.7832891104208
680,6245.362206080426
681,3092.9946800065177
682,3000.8215649773697
683,50.909788109149446
684,349.480715603737
685,1789.2178226032822
686,3067.028456677724
687,3342.0093426020567
688,763.5727332867027
689,10995.255996772885
690,1747.954614917797
691,5772.697975754511
692,3420.1211998032454
693,6694.812029768234
694,189.18446133374195
695,356.7882579777337
696,6640.959368472657
697,3632.8912981116073
698,29390.673430151877
699,504.7925169178097
700,1763.8824219518856
701,6652.202842924952
702,931.810453972141
703,7957.341045341366
704,696.9550129379999
705,1185.7520090326275
706,3759.955377476398
707,2017.6331858309863
708,788.1253075581059
709,2320.9337980992464
710,645.7141076154496
711,5176.398338361397
712,12417.109409035265
713,11263.15301341748
714,1288.917931441298
715,33543.092064344804
716,1331.844280162613
717,1317.1781558600728
718,5157.590896497664
719,3493.979415511284
720,2794.201446906319
721,1776.8372677292264
722,2313.1770491715133
723,3936.0711083696815
724,985.2046446091905
725,1683.3363646667713
726,299.5052453842125
727,156.2858196783806
728,3962.177769325818
729,3794.3530225913737
730,1250.9926846945266
731,4926.374885465073
732,870.3948871640177
733,6804.943465104594
734,1787.277215292179
735,1088.4891999061426
736,17859.666231747036
737,8498.907822647463
738,1910.8868619282673
739,458.39993433543947
740,7689.681439861284
741,2445.3754456013144
742,7324.944837430305
743,7501.680410988377
744,2200.756424389035
745,4229.508387165441
746,1281.2288950984143
747,1321.213371778303
748,38712.14288624265
749,753.282609115118
750,12284.05079842301
751,6660.857544181455
752,3278.1676282755443
753,4289.827790320083
754,2496.666981945693
755,3013.92981901079
756,4461.740060306126
757,3273.0766400636585
758,2295.4757562703044
759,1010.4134645886048
760,16831.697539733643
761,4185.042230903251
762,2577.3359274095747
763,2718.2033335085916
764,805.7280785501782
765,13737.405418813249
766,863.1833633528771
767,1163.8655311666337
768,469.2550802444362
769,14640.857864789108
770,316.2272544573644
771,4035.9058054106317
772,2424.340013104498
773,4990.207436873133
774,12381.061175493429
775,2936.26838542516
776,2550.161776570488
777,3875.7883368733496
778,1878.7276639814893
779,2148.6137955943286
780,813.7949908751548
781,4656.643454436051
782,732.3175815738643
783,43477.985771328735
784,1164.790985725081
785,1551.440623317862
786,4801.258326856303
787,3877.188692486744
788,9771.428722225408
789,673.9326246473327
790,3007.3503145974614
791,4305.421745303977
792,3369.8391187547804
793,4656.8374497201485
794,21754.060089663697
795,4248.002352005895
796,151.73214595158606
797,3275.119230697593
798,4993.027170238045
799,22038.001456722333
800,2304.348060930512
801,267.8135102187488
802,204.55039926454666
803,1712.9402393330113
804,3937.3389119692274
805,6688.3304269073
806,6029.104572467592
807,479.81603075290656
808,3119.040618235366
809,1630.6816788715853
810,2904.6379170319433
811,747.5446548671675
812,4221.637132234787
813,20975.956791557663
814,1107.4618956684105
815,1127.5930078637666
816,10731.019908959493
817,1151.3013334566926
818,6327.633139832479
819,5689.711143190492
820,795.3697928748236
821,4151.822401612242
822,6604.986995529917
823,2488.903381906699
824,634.9939365544373
825,12238.05579021577
826,1234.414203934928
827,1798.3090565000025
828,10555.84286278071
829,12228.820562500166
830,7536.829414079944
831,3999.829606903876
832,5559.938764739015
833,972.303414935407
834,1430.2521354506653
835,1366.8176957931464
836,1387.3546247358333
837,3598.3664725571352
838,1349.638726203935
839,5797.068589540771
840,3899.975318365242
841,7866.461272375416
842,3271.6695064561795
843,3537.3542883150108
844,8262.944553946038
845,583.5337620411947
846,5741.745521302023
847,3302.2515483943466
848,942.1352899592711
849,13624.115722437968
850,1138.9376651700247
851,9293.325709536726
852,1965.7583642370737
853,5828.155609943131
854,13350.496048307761
855,3342.996644371484
856,3663.301412300465
857,1082.781292190232
858,18205.076721876
859,2064.981057233842
860,7487.09652802073
861,1518.104313456574
862,12511.108251393816
863,2772.1385660969536
864,906.536247508254
865,26941.604298223247
866,6616.558039779895
867,5022.485815123212
868,2446.1586277454353
869,643.5377351410461
870,13453.28584095879
871,1837.8544469502879
872,9824.230040236682
873,787.9052468671891
874,1521.5630765346946
875,3145.042543845963
876,5631.639704952919
877,3338.776058649133
878,8930.374454636736
879,511.564362492416
880,270.7286204897793
881,414.50184556842623
882,9718.815532660039
883,7146.7267491432885
884,1407.6118184157249
885,1849.4142111740164
886,6149.550288314118
887,1002.2287642953303
888,988.2120621633017
889,2447.281886865585
890,1747.7444620645626
891,796.7993250624979
892,6302.4304740812
893,1323.4692314618983
894,924.9838428634025
895,6560.391176248053
896,3499.6192069125336
897,1826.977592874281
898,13320.482684230985
899,3845.1407013928033
900,7164.096846450867
901,3198.1182499946412
902,17536.301540621185
903,376.08032017168534
904,1153.7543414103407
905,1907.111014011848
906,9176.55257178293
907,1236.26281022799
908,662.6754850341438
909,211.57955327557082
910,1726.3084272776002
911,778.921638835601
912,4070.9744019523982
913,4171.369909503379
914,5009.917128364587
915,3012.7296323500914
916,1697.0389790011945
917,14586.674514186623
918,781.4788367715955
919,3838.1037457795846
920,1152.226970979654
921,5997.906156187673
922,759.4639062285039
923,15354.721433649276
924,1229.4104902085726
925,8133.356507322496
926,688.1851164244207
927,305.01338380501545
928,5278.474593475922
929,928.3335606446781
930,13534.858250727775
931,2033.5946248106166
932,1059.4784978796506
933,19354.10628151602
934,7269.158471471755
935,1923.529038645175
936,7171.953906830714
937,27770.59900759773
938,11868.220536464229
939,3618.073635212896
940,2841.6881181422596
941,352.3405289244643
942,738.4147273483593
943,1998.6829510059754
944,19920.881609760676
945,1727.7509359131323
946,1269.7420369044687
947,860.0323933238935
948,7915.086860130312
949,18071.533958989843
950,4967.648998561792
951,8025.609420968708
952,12816.300429674196
953,1911.7226632095044
954,1235.7690171317745
955,20435.204386727855
956,4767.353020873611
957,2878.2796039623336
958,1345.7027254726654
959,1079.1405521813335
960,3572.51568106443
961,4879.27138639584
962,8664.184225853027
963,1141.0292692254586
964,2342.8392029212678
965,6178.83646741396
966,2247.3462212910745
967,4465.642129096368
968,3642.8428939487376
969,3773.4845311705917
970,13213.252445503158
971,1240.3806271324172
972,4167.443348389787
973,10657.439408743445
974,17572.192267141996
975,3235.2795707097307
976,28427.29166437079
977,12534.27158418352
978,2375.4251566214325
979,505.9053475889399
980,9770.228399396381
981,1883.6786258691989
982,6522.6289122911585
983,585.6337179086457
984,565.7112590470178
985,28392.33407359312
986,13918.801259663884
987,1148.5831217602552
988,294.7449555273972
989,1586.1519224733415
990,573.9191176697441
991,1289.2669126023336
992,2921.408715682256
993,283.0690686381156
994,2985.812132958373
995,2159.8454068124597
996,5563.163078223491
997,119.95381587971782
998,1478.309967959306
999,9096.185444067825
1000,4420.545109710936
1001,8378.688964345116
1002,18506.097021626014
1003,15104.101366611727
1004,408.16364787411004
1005,462.95674833122223
1006,4916.933300896541
1007,1643.2809114408876
1008,6240.477590506191
1009,3712.8656053135956
1010,8850.957282749778
1011,12836.439617717566
1012,3523.884323143092
1013,10767.365133615542
1014,2529.489728869116
1015,5209.481758770336
1016,1388.7306359712738
1017,2816.9204241472744
1018,2346.656383523458
1019,12287.13361411851
1020,7370.205734567113
1021,1966.804835845233
1022,7233.874354274087
1023,32724.198805127813
1024,6300.758704457628
1025,2654.326014720221
1026,4507.636529349294
1027,4392.517791629434
1028,3678.9033739688084
1029,1832.015326507966
1030,6700.098053545679
1031,15478.33520667353
1032,542.5767008388829
1033,9151.513946223109
1034,249.3532402785812
1035,4591.508591605697
1036,1033.6466897124876
1037,1573.1558779525387
1038,1374.3372896944425
1039,4385.537362691334
1040,1500.4457454777985
1041,320.4958476782942
1042,3440.549789269742
1043,913.5885292848609
1044,6135.909747495431
1045,3785.3773619107706
1046,1916.6495953302187
1047,776.4663778408124
1048,6817.275913165596
1049,671.5895072415402
1050,6485.949409673475
1051,1184.8260585793537
1052,4478.204729785744
1053,785.3038282551192
1054,2934.532266292647
1055,4098.477090438587
1056,2984.167333485714
1057,1670.2582605336854
1058,8989.680098412735
1059,10158.917320387569
1060,523.0093685013826
1061,10699.471889592329
1062,2930.2838944213117
1063,24067.24179452913
1064,2011.4901600069898
1065,951.290339025879
1066,1221.793453998765
1067,16882.962287723254
1068,13090.05067669774
1069,2803.6154504561537
1070,24817.22454527118
1071,517.4278368431715
1072,2245.37552272522
1073,2490.800929034686
1074,23120.921448643985
1075,3493.4477962510578
1076,1580.2072004532085
1077,7044.607613727057
1078,1987.7540858023524
1079,9683.192798746506
1080,2885.704908645018
1081,17954.372180268485
1082,5226.781038571235
1083,1005.8763437073477
1084,873.8388168766231
1085,1032.371213045391
1086,8126.236299857309
1087,1520.8809224053018
1088,7359.564912591881
1089,6603.844758436822
1090,7829.5118316844955
1091,578.6987528694781
1092,7229.041914621347
1093,1603.3925323651495
1094,5697.5010489478445
1095,2016.6442781369867
1096,3160.6256670510347
1097,307.1839028829978
1098,5049.18596968109
1099,500.0015760387796
1100,1778.249411286848
1101,8231.657009465489
1102,2609.9438561137863
1103,3229.1838240445672
1104,2570.2606835572333
1105,5711.773446604402
1106,718.2539709696248
1107,997.6372354863922
1108,1985.155351775315
1109,7250.151790321872
1110,3336.445212625362
1111,3489.148923077905
1112,11492.234190696081
1113,7088.204218067076
1114,4730.201060269603
1115,21615.264787604316
1116,817.667683743934
1117,825.3587929357298
1118,1264.2334677292126
1119,4895.999265049298
1120,3439.5122336140976
1121,2807.326944892221
1122,8199.54004623665
1123,6458.974085932859
1124,12000.560869864832
1125,1654.2411088713893
1126,247.95768695297107
1127,10999.416325323815
1128,7161.138775884218
1129,21369.803610880466
1130,3404.6667768611096
1131,3014.6144467942836
1132,4730.207903871613
1133,1509.751662620658
1134,7552.191277764876
1135,2070.22964264101
1136,5785.567780532933
1137,629.4316084862394
1138,542.8158105463716
1139,4921.840323130724
1140,11620.35743871779
1141,594.7969094877301
1142,1842.2857309192902
1143,8074.226757736992
1144,2355.2151815371776
1145,7146.352969590542
1146,3391.2427612397832
1147,3037.650711333702
1148,1917.3050392630807
1149,754.190950001418
1150,3827.66421673638
1151,11825.787379618832
1152,1267.7379480397863
1153,1817.946960791329
1154,6968.152273207381
1155,3723.1705948452964
1156,1398.322208476319
1157,972.2848804114278
1158,1387.4791171655488
1159,1575.0268237315638
1160,640.6714298960071
1161,2750.42189264883
1162,727.8149634417327
1163,8539.784682652577
1164,1993.9304893284193
1165,1261.5913744163743
1166,3271.2890419314667
1167,730.3235461307031
1168,836.7099468932662
1169,1641.4793539512427
1170,12692.231253175329
1171,7095.538055415625
1172,12982.368979880122
1173,15878.283437442835
1174,465.76280248898877
1175,1098.5490456265006
1176,1843.6794466911783
1177,1745.8987448577382
1178,4489.949154025982
1179,907.9636879877772
1180,2171.8050084342376
1181,13993.0801700894
1182,619.1551613969673
1183,2306.1732694296
1184,2252.2680566521462
1185,2798.2986547886453
1186,785.6189443589531
1187,13500.3058389182
1188,2957.5850969543926
1189,28351.20200905067
1190,2369.425086365553
1191,10020.396402768212
1192,4256.064483980478
1193,936.4360979302162
1194,453.75001985019856
1195,4117.811159902671
1196,7285.4340975650475
1197,4983.580499735185
1198,4703.094453866028
1199,892.8618494260969
1200,5001.10063389962
1201,167.05292128066873
1202,19828.819441895364
1203,1231.407338127453
1204,2721.75227576707
1205,2098.386830059044
1206,3082.7059753182307
1207,3799.9145022098146
1208,10543.302812461048
1209,374.92403419224166
1210,6601.070224966519
1211,203.23740941325735
1212,20587.39391141435
1213,6747.736918341419
1214,20521.675643893548
1215,1398.6662907573375
1216,1597.6147916598693
1217,119.84084964916156
1218,1763.371315069498
1219,638.8598203454062
1220,3085.180127345431
1221,3372.6156410027074
1222,3335.0200885238824
1223,9243.603725583567
1224,14052.268354275515
1225,4095.546937824374
1226,1081.3268822154587
1227,3197.237443421148
1228,1958.0045150917972
1229,13562.993485553678
1230,2753.028430275142
1231,5378.818859490126
1232,18245.21351912128
1233,4847.900089138285
1234,28396.856368895205
1235,21242.80318961281
1236,3206.3654493273925
1237,14639.954532024702
1238,1295.6891271255563
1239,9765.854751020019
1240,1131.4562690637276
1241,7483.5631132346525
1242,1303.3113624512464
1243,2437.0842700840935
1244,8536.069616563245
1245,4274.550377801255
1246,632.949651039771
1247,24259.903129374117
1248,491.00076495724943
1249,6841.857157335461
1250,3681.1654975376928
1251,5628.956127791595
1252,1402.0607527549103
1253,6944.983287319794
1254,8627.898258449388
1255,8630.065916088786
1256,29780.335659943168
1257,1227.117547787055
1258,9138.776285377573
1259,2892.030421532143
1260,40600.79698021404
1261,6565.203015931094
1262,773.647073515264
1263,5641.574290881281
1264,16695.53147029357
1265,1017.0810269158496
1266,262.04187276258494
1267,564.0702390479519
1268,1483.3311216887862
1269,7697.909513175444
1270,1649.9671944466845
1271,5838.987568982278
1272,6958.456151323611
1273,507.68623409898976
1274,1345.2946091954295
1275,6575.568580853305
1276,2914.9626051250143
1277,1103.654297802244
1278,12139.603347923217
1279,4175.444723880844
1280,3784.0797013275383
1281,1122.7078205024802
1282,2756.47208661874
1283,1545.4037610890812
1284,2707.5690993723624
1285,1488.8706073545113
1286,1557.6290784462772
1287,449.0849615580089
1288,1552.422438936331
1289,296.8619295470658
1290,2363.978621254626
1291,6178.942311945996
1292,4411.402150997635
1293,3100.625690731018
1294,2721.112663524514
1295,4850.506255828147
1296,2796.731618646507
1297,2205.067857824373
1298,527.093781114535
1299,973.7435518759991
1300,22179.866719478134
1301,4127.254962843031
1302,13083.98239853789
1303,2763.1886226957695
1304,9027.479739490376
1305,4384.655421749998
1306,8138.231275444444
1307,1100.3182993753812
1308,4304.566656236801
1309,2992.149412624603
1310,13413.133595920046
1311,4980.447515518274
1312,29562.45898077536
1313,32700.84658487595
1314,3072.6435359169154
1315,1111.6354382939223
1316,2336.337881097817
1317,5437.950574084869
1318,7883.881422832667
1319,2196.2608315362704
1320,4584.878219973396
1321,817.4619965419383
1322,8951.228142263584
1323,5420.669982286886
1324,5311.7076280693045
1325,9091.259557530911
1326,11029.84385883663
1327,1497.1712507231696
1328,4068.298715630418
1329,919.3157760428539
